id,subset,source_url,source_domain,crawl_type,source_description,topic,question_type,license,license_status,license_terms_url
1254e5c8df36632b8774663cd8bbd3fbe8582de411626eb909b0e05929f9d364,mm,https://ocw.mit.edu/courses/2-71-optics-spring-2009/pages/assignments/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
6cb7ce590b78574560436eda5ed7428a4191c175b8dd1091c638aeea46b4c4b2,mm,https://ocw.mit.edu/courses/2-080j-structural-mechanics-fall-2013/pages/assignments/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
33a1a6938be009f0e06f90dcc0d2cc704487d732b1ac05269da17b7ac063eec1,mm,https://ocw.mit.edu/courses/6-641-electromagnetic-fields-forces-and-motion-spring-2009/resources/mit6_641s09_exam_review/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
5d3b76a2901a71234a4a8294d0df5d1a5be1210bf89dd93df78dc8390c6683de,mm,https://ocw.mit.edu/courses/6-691-seminar-in-electric-power-systems-spring-2006/download/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
23292e408561ed4b061aab4e3bc9461cd71e2846ae6dc27a0889d9a3a157b403,mm,https://rodan.physics.ucla.edu/22W-110B/,rodan.physics.ucla.edu,qa,,Physics,Calculation,no licence stated,unverified,
d32e5c4cce2b3d88859ba23bb10c8bfc8b11580fa46ddb94920d661345b64602,mm,https://ocw.mit.edu/courses/2-60j-fundamentals-of-advanced-energy-conversion-spring-2020/pages/assignments/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
cf4cad7dc02ea839517d4a26d7f5110c6ad08d2c15991dd645773bc7265fa6f5,mm,https://ipho.olimpicos.net/pdf/IPhO_2010_Q3.pdf,ipho.olimpicos.net,,,Physics,Calculation,no licence stated,verified,https://ipho.olimpicos.net/
c4c7c4f6d0cad7591899fc5ec768fef0bfb9b2577c6fc7ab058031ddbca532fc,mm,https://ocw.mit.edu/courses/2-032-dynamics-fall-2004/pages/exams/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
4eaa0cae6db9826842c459a752b95914b7fa429ae9057d0b879d2beab06ed49f,mm,https://ocw.mit.edu/courses/8-012-physics-i-classical-mechanics-fall-2008/download/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
d1a3419523345fdcf077528f1118801fdc7bbf9a77f146d99e914f9860748680,mm,https://ocw.mit.edu/courses/2-60j-fundamentals-of-advanced-energy-conversion-spring-2020/download/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
213d38b5b66ab1b94323d8f3251184f334ab86d4ada5cd48acc1d53ee6d2641d,mm,http://moller.physics.berkeley.edu/~yury/H7C/,moller.physics.berkeley.edu,qa,,Physics,Calculation,no licence stated,unverified,
f452a514aeb41bdce24071876c28d71b7d3e8a0df7d974c3e7203aa1f4a52fe5,mm,https://cmimc.math.cmu.edu/math/past-problems/2025,cmimc.math.cmu.edu,qa,,Math,Calculation,no licence stated,unverified,
ed3f15c9f5ce022ae3e19e6ad4b4bfd8701e974cf65fb5d00765847c80250581,mm,https://ocw.mit.edu/courses/res-8-010-introduction-to-statistical-physics-summer-2018/pages/problem-sets/,ocw.mit.edu,qa,,Math,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
8920cea2d1c4538fad5381518643cbbf4ff1f02e232e01c09400446048b9243d,mm,https://ocw.mit.edu/courses/6-541j-speech-communication-spring-2004/download/,ocw.mit.edu,qa,,Other,Essay,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
4eb3a2f6fa43fa4e74c45fc08f10a2519e0d42e810301b5db2ef9ae4e7e8d918,mm,https://ocw.mit.edu/courses/2-171-analysis-and-design-of-digital-control-systems-fall-2006/download/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
cdc5142181ed421ef19f64c9be7cf7333482a05af9e2027cd03b62237f048983,mm,https://ocw.mit.edu/courses/6-541j-speech-communication-spring-2004/pages/assignments/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
f2bb4889757a21d7431d8944bd6d8453ff080dc919db6aa13df22920596142ab,mm,https://ocw.mit.edu/courses/2-080j-structural-mechanics-fall-2013/pages/assignments/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
3fbc97c695ae0147ceeca6b9c0aba416f5a82de48ca89a54aa6738a87484c4ff,mm,https://knzhou.github.io/,knzhou.github.io,qa,,Physics,Calculation,no licence stated,verified,https://knzhou.github.io/
6be55b3c99b2c3f5847b8088edaf82a2c555acabaac5e1f926aa31e2b40dffdd,mm,https://ocw.mit.edu/courses/2-002-mechanics-and-materials-ii-spring-2004/download/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
2a18ec61c01797b73596a4d24811137ec4ed4fb726cacd3fe5aeef09b123dc7a,mm,https://ocw.mit.edu/courses/2-080j-structural-mechanics-fall-2013/resources/mit2_080jf13_probset_1_sol/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
d1a3419523345fdcf077528f1118801fdc7bbf9a77f146d99e914f9860748680,mm,https://ocw.mit.edu/courses/2-60j-fundamentals-of-advanced-energy-conversion-spring-2020/download/,ocw.mit.edu,qa,,Physics,Calculation,CC BY-NC-SA 4.0,verified,https://ocw.mit.edu/terms/
